carat,cut,color,clarity,depth,table,price,x,y,z
1.12,4,4,3,61.89410887397465,55.0,7589,6.68,6.73,4.15
1.54,2,1,1,60.121049092131805,61.0,7589,7.41,7.46,4.47
1.16,2,3,4,62.88274831964152,55.0,7589,6.65,6.74,4.21
1.06,4,3,4,61.3861386138614,56.0,7589,6.55,6.58,4.03
1.0,2,3,5,63.1496062992126,58.0,7589,6.37,6.33,4.01
1.54,3,0,2,61.238223418573355,59.0,7589,7.45,7.41,4.55
1.0,3,3,5,59.472049689441,61.0,7589,6.46,6.42,3.83
1.1,4,4,3,61.41141141141141,56.0,7589,6.68,6.64,4.09
1.21,4,6,2,63.03387334315169,57.0,7589,6.82,6.76,4.28
1.36,3,1,4,62.005649717514125,59.0,7592,7.1,7.06,4.39
1.58,4,0,2,61.61011310711909,56.0,7592,7.53,7.5,4.63
1.06,4,4,3,61.23381568926123,57.0,7592,6.58,6.55,4.02
1.58,3,0,5,60.99667774086378,58.0,7592,7.56,7.49,4.59
1.07,3,3,5,61.643835616438345,57.0,7593,6.59,6.55,4.05
1.06,4,3,4,60.72507552870091,56.0,7594,6.6,6.64,4.02
1.06,4,3,4,61.679389312977094,56.0,7594,6.53,6.57,4.04
1.07,2,3,5,59.41921072226359,57.0,7597,6.74,6.69,3.99
1.01,2,5,4,63.93054459352802,58.0,7597,6.31,6.36,4.05
1.01,4,3,5,61.96078431372549,58.0,7597,6.36,6.39,3.95
1.01,4,5,3,62.451209992193604,54.0,7597,6.39,6.42,4.0
1.09,2,4,4,62.94027565084228,58.0,7598,6.51,6.55,4.11
1.28,4,3,2,62.19336219336219,56.0,7598,6.96,6.9,4.31
1.52,2,2,1,63.114754098360656,55.0,7600,7.36,7.28,4.62
1.16,4,3,3,62.23207686622321,55.0,7600,6.78,6.75,4.21
1.01,4,4,4,61.99376947040498,57.0,7602,6.45,6.39,3.98
1.02,3,3,5,62.62626262626263,59.0,7602,6.41,6.46,4.03
1.02,1,5,4,63.88670338316286,56.0,7602,6.33,6.38,4.06
1.02,3,3,5,62.24648985959439,60.0,7602,6.39,6.43,3.99
1.11,4,6,3,62.00150489089542,57.0,7602,6.62,6.67,4.12
1.01,4,6,3,60.61538461538461,57.0,7602,6.54,6.46,3.94
1.01,4,4,4,61.34779240898528,57.0,7602,6.47,6.44,3.96
1.01,3,4,4,62.54886630179829,58.0,7602,6.42,6.37,4.0
1.01,4,4,4,62.52909231962762,54.0,7602,6.46,6.43,4.03
1.01,4,6,3,62.5776397515528,54.0,7602,6.46,6.42,4.03
1.2,1,3,3,63.28358208955224,58.0,7603,6.66,6.74,4.24
1.2,3,3,3,61.413843888070694,60.0,7603,6.77,6.81,4.17
1.46,3,2,1,61.401098901098905,59.0,7604,7.3,7.26,4.47
1.0,2,5,3,60.97750193948798,59.0,7607,6.41,6.48,3.93
1.0,2,5,3,62.933753943217674,57.0,7607,6.33,6.35,3.99
1.53,3,2,2,62.41426611796983,60.0,7608,7.31,7.27,4.55
1.11,4,3,3,62.094951017332335,56.0,7608,6.65,6.62,4.12
1.35,4,2,2,61.45172656800564,58.0,7609,7.08,7.11,4.36
1.51,3,5,1,62.03508771929825,62.0,7610,7.16,7.09,4.42
1.07,2,3,3,60.02994011976048,56.0,7611,6.67,6.69,4.01
1.21,3,3,3,62.18611521418021,60.0,7611,6.79,6.75,4.21
1.03,4,4,4,58.99172310007524,55.0,7613,6.62,6.67,3.92
1.03,3,5,4,61.47919876733437,58.0,7614,6.55,6.43,3.99
1.12,4,2,4,60.863095238095234,57.0,7616,6.71,6.73,4.09
1.6,4,4,1,63.08002689979825,56.0,7616,7.46,7.41,4.69
1.32,4,1,4,61.21297602256699,57.0,7617,7.12,7.06,4.34
1.53,4,2,1,62.50847457627119,57.0,7617,7.36,7.39,4.61
1.11,3,5,3,62.18867924528302,58.0,7619,6.61,6.64,4.12
1.35,4,2,2,62.82871357498223,57.0,7619,6.98,7.09,4.42
1.3,3,1,7,61.792114695340494,58.0,7621,6.95,7.0,4.31
1.0,2,3,5,61.586802827965435,61.0,7623,6.35,6.38,3.92
1.22,4,2,3,62.033650329188006,58.0,7623,6.81,6.86,4.24
1.11,3,4,4,60.67924528301886,59.0,7623,6.64,6.61,4.02
1.31,3,4,2,62.57142857142857,58.0,7625,6.98,7.02,4.38
1.08,4,4,3,62.490450725744836,57.0,7625,6.52,6.57,4.09
1.06,3,3,5,62.423312883435585,55.0,7627,6.54,6.5,4.07
1.5,4,2,2,61.59122085048011,57.0,7627,7.34,7.24,4.49
1.08,4,4,3,62.016679302501885,55.0,7629,6.58,6.61,4.09
1.34,3,2,3,62.260127931769716,60.0,7630,7.05,7.02,4.38
1.54,3,1,1,61.17804551539492,58.0,7631,7.51,7.43,4.57
1.27,4,5,2,62.40928882438316,58.0,7631,6.87,6.91,4.3
1.02,4,4,3,62.62626262626263,57.0,7632,6.4,6.47,4.03
1.04,3,4,4,59.3607305936073,60.0,7632,6.58,6.56,3.9
1.12,4,3,4,60.97922848664689,56.0,7632,6.76,6.72,4.11
1.19,4,2,3,61.967694566813506,54.0,7633,6.79,6.83,4.22
1.12,4,3,3,60.999254287844884,57.0,7634,6.69,6.72,4.09
1.08,4,3,4,61.796042617960424,58.0,7635,6.56,6.58,4.06
1.41,2,0,4,59.375000000000014,59.0,7636,7.34,7.38,4.37
1.61,2,1,1,60.90425531914894,63.0,7636,7.5,7.54,4.58
1.34,2,2,2,62.42857142857143,58.0,7636,6.98,7.02,4.37
1.5,3,2,2,61.444969615124926,56.0,7636,7.47,7.34,4.55
1.06,4,4,3,61.19969627942293,56.5,7637,6.57,6.6,4.03
1.51,2,0,2,62.34482758620688,59.0,7637,7.22,7.28,4.52
1.08,3,4,3,62.14775323686216,59.0,7637,6.59,6.54,4.08
1.55,3,0,2,62.46612466124661,58.0,7638,7.4,7.36,4.61
1.11,4,3,4,61.52694610778444,58.0,7639,6.7,6.66,4.11
1.36,1,3,2,63.83896477354421,55.0,7639,6.97,6.94,4.44
1.57,4,0,2,62.03208556149732,56.0,7640,7.5,7.46,4.64
1.06,4,4,3,61.35155656795747,56.0,7641,6.56,6.61,4.04
1.53,1,5,1,57.10560625814863,56.0,7643,7.69,7.65,4.38
1.02,3,6,3,62.490211433046206,58.0,7643,6.4,6.37,3.99
1.0,3,3,6,61.32075471698114,62.0,7644,6.37,6.35,3.9
1.5,3,4,1,58.533333333333324,60.0,7644,7.52,7.48,4.39
0.32,4,2,5,61.851015801354414,53.0,619,4.42,4.44,2.74
0.33,4,4,3,60.937499999999986,56.0,619,4.47,4.49,2.73
0.29,4,5,3,60.18518518518518,56.0,619,4.3,4.34,2.6
0.29,4,5,4,60.98130841121496,56.0,619,4.27,4.29,2.61
0.29,4,5,4,60.59907834101382,55.0,619,4.33,4.35,2.63
0.4,4,4,1,61.60337552742615,55.0,619,4.73,4.75,2.92
0.32,1,4,5,62.52873563218392,61.0,619,4.32,4.38,2.72
0.3,4,5,3,63.915094339622634,56.0,619,4.28,4.2,2.71
0.3,1,5,3,64.27718040621265,57.0,619,4.24,4.13,2.69
0.41,2,6,1,59.91649269311065,60.0,619,4.78,4.8,2.87
0.36,2,6,2,62.76243093922651,57.0,619,4.51,4.54,2.84
0.36,4,6,2,60.58631921824104,56.0,619,4.58,4.63,2.79
0.36,1,6,2,63.21585903083702,56.0,619,4.52,4.56,2.87
0.35,2,1,5,61.36865342163355,56.0,620,4.52,4.54,2.78
0.27,2,4,5,61.88769414575865,58.0,620,4.17,4.2,2.59
0.27,2,4,5,60.0715137067938,58.0,620,4.17,4.22,2.52
0.27,2,5,5,62.019230769230774,59.0,620,4.14,4.18,2.58
0.27,2,5,5,62.45443499392466,59.0,620,4.09,4.14,2.57
0.27,2,5,5,60.89049338146811,58.0,620,4.14,4.17,2.53
0.27,2,5,5,61.66868198307134,58.0,620,4.12,4.15,2.55
0.27,2,6,5,59.92949471210339,59.0,620,4.23,4.28,2.55
0.27,2,6,5,61.612515042117934,59.0,620,4.15,4.16,2.56
0.27,2,4,6,61.97854588796186,58.0,620,4.18,4.21,2.6
0.27,2,5,6,60.859188544152744,59.0,620,4.17,4.21,2.55
0.27,2,5,6,59.905660377358494,57.0,620,4.23,4.25,2.54
0.27,2,5,6,62.636033857315596,58.0,620,4.11,4.16,2.59
0.27,2,5,6,61.50178784266984,58.0,620,4.16,4.23,2.58
0.3,2,3,4,62.910798122065735,55.0,620,4.25,4.27,2.68
0.3,2,3,4,61.62790697674417,57.0,620,4.28,4.32,2.65
0.3,2,3,4,60.36866359447005,57.0,620,4.33,4.35,2.62
1.4,2,1,2,61.30374479889043,59.0,7644,7.19,7.23,4.42
1.17,2,2,7,59.280575539568346,59.0,7644,6.92,6.98,4.12
1.0,4,3,6,62.25374310480694,56.0,7644,6.4,6.29,3.95
1.75,3,1,2,60.81946222791292,58.0,7644,7.83,7.79,4.75
1.05,3,3,4,61.14068441064639,59.0,7644,6.6,6.55,4.02
1.5,0,4,1,65.45199719691661,58.0,7644,7.17,7.1,4.67
1.2,2,6,2,62.52771618625277,58.0,7646,6.75,6.78,4.23
1.0,4,3,4,62.46105919003115,54.0,7648,6.4,6.44,4.01
1.03,4,3,4,61.29032258064516,56.0,7648,6.52,6.5,3.99
1.7,3,0,1,62.962962962962955,60.0,7650,7.59,7.53,4.76
1.19,4,2,5,61.58357771260997,56.0,7651,6.78,6.86,4.2
1.51,4,0,3,62.38907849829353,57.0,7651,7.35,7.3,4.57
1.01,2,6,3,62.745098039215684,57.0,7652,6.36,6.39,4.0
1.68,3,0,1,59.163987138263664,57.0,7652,7.83,7.72,4.6
1.04,2,6,3,61.32723112128146,56.0,7653,6.53,6.58,4.02
1.02,4,4,4,61.04294478527608,56.0,7654,6.54,6.5,3.98
1.58,3,0,2,59.815546772068515,58.0,7654,7.61,7.57,4.54
1.34,2,2,2,61.57112526539278,59.0,7655,7.04,7.09,4.35
1.04,4,3,4,60.69802731411229,55.0,7655,6.57,6.61,4.0
1.04,4,3,4,61.868300153139366,57.0,7655,6.51,6.55,4.04
1.55,3,1,3,61.260053619302944,58.0,7656,7.48,7.44,4.57
1.02,2,3,6,62.977396726422455,58.0,7657,6.4,6.43,4.04
1.1,4,4,3,62.22558667676004,57.0,7658,6.62,6.59,4.11
1.34,4,2,2,62.420382165605105,54.0,7659,7.05,7.08,4.41
1.24,3,3,4,62.02898550724638,59.0,7660,6.88,6.92,4.28
1.24,2,3,3,61.46059291395517,58.0,7660,6.89,6.94,4.25
1.52,4,1,1,60.2020202020202,57.0,7661,7.47,7.38,4.47
1.2,3,3,3,61.63982430453879,59.0,7661,6.85,6.81,4.21
1.15,2,6,3,61.42433234421364,57.0,7662,6.7,6.78,4.14
1.7,4,2,1,62.879788639365906,57.0,7664,7.59,7.55,4.76
1.01,1,5,4,63.63636363636363,57.0,7665,6.41,6.35,4.06
1.01,3,3,5,60.50420168067227,60.0,7665,6.58,6.51,3.96
1.01,3,3,5,62.99212598425197,61.0,7665,6.36,6.34,4.0
1.01,1,5,4,63.78633150039277,55.0,7665,6.41,6.32,4.06
1.01,2,3,5,63.20754716981132,59.0,7665,6.38,6.34,4.02
1.01,4,5,4,62.72373540856031,55.0,7665,6.45,6.4,4.03
1.21,4,3,3,62.023460410557185,56.0,7666,6.77,6.87,4.23
1.05,2,5,4,59.75975975975976,59.0,7666,6.57,6.75,3.98
1.2,1,4,3,63.84905660377359,60.0,7666,6.6,6.65,4.23
1.17,3,3,4,60.58823529411765,60.0,7666,6.81,6.79,4.12
1.05,2,3,5,59.77186311787073,60.0,7667,6.54,6.61,3.93
1.14,4,3,3,61.4359733530718,56.0,7667,6.74,6.77,4.15
1.07,3,5,3,59.25373134328359,56.0,7670,6.71,6.69,3.97
1.0,1,6,4,62.70096463022507,62.0,7672,6.21,6.23,3.9
1.08,4,5,2,61.46858440575321,55.0,7672,6.59,6.62,4.06
1.7,3,2,1,62.06443129520052,56.0,7673,7.66,7.55,4.72
1.22,2,2,4,62.354651162790695,59.0,7673,6.91,6.85,4.29
1.35,3,2,2,62.374821173104436,58.0,7673,7.03,6.95,4.36
1.0,2,5,4,62.983425414364646,58.0,7676,6.29,6.38,3.99
1.32,3,3,2,60.64880112834978,58.0,7676,7.12,7.06,4.3
1.53,2,0,4,59.473684210526315,60.0,7677,7.55,7.65,4.52
1.03,2,5,4,62.84829721362228,55.0,7677,6.4,6.52,4.06
1.03,3,5,4,61.37404580152671,58.0,7677,6.52,6.58,4.02
1.03,3,5,4,59.57446808510638,59.0,7677,6.57,6.59,3.92
1.02,3,4,4,62.77258566978193,58.0,7677,6.44,6.4,4.03
1.02,3,4,4,62.65624999999999,55.0,7677,6.43,6.37,4.01
1.36,3,5,1,61.08786610878661,58.0,7677,7.21,7.13,4.38
1.02,2,6,3,63.16614420062695,58.0,7677,6.4,6.36,4.03
1.02,3,4,4,60.84942084942085,59.0,7677,6.49,6.46,3.94
1.53,4,1,1,62.39782016348774,58.0,7678,7.31,7.37,4.58
1.51,4,2,2,61.91446028513238,57.0,7678,7.4,7.33,4.56
1.04,2,6,3,63.068619892058585,54.0,7679,6.44,6.53,4.09
1.06,3,6,3,62.30769230769231,59.0,7679,6.52,6.48,4.05
1.06,3,4,4,58.779761904761905,60.0,7679,6.76,6.68,3.95
1.75,4,2,0,61.62790697674417,56.0,7680,7.73,7.75,4.77
1.0,2,3,7,62.23612197028929,61.0,7682,6.38,6.41,3.98
1.02,2,4,4,63.59300476947536,60.0,7682,6.25,6.33,4.0
1.32,3,4,2,59.705676243868254,60.0,7683,7.11,7.16,4.26
1.08,3,6,3,61.17824773413897,60.0,7683,6.61,6.63,4.05
1.53,3,4,1,60.928043039677206,60.0,7685,7.5,7.37,4.53
1.12,2,3,4,62.16830932524638,59.0,7687,6.58,6.61,4.1
1.13,4,3,4,60.966542750929364,58.0,7687,6.71,6.74,4.1
1.23,4,2,3,61.73913043478261,56.0,7687,6.92,6.88,4.26
1.1,4,3,4,61.28301886792452,57.0,7688,6.66,6.59,4.06
1.2,4,3,5,61.62876008804109,57.0,7688,6.84,6.79,4.2
1.26,4,2,4,61.37339055793991,56.0,7691,7.01,6.97,4.29
1.0,1,5,5,64.0761300555115,57.0,7692,6.32,6.29,4.04
1.51,4,1,1,62.790697674418595,54.0,7693,7.28,7.34,4.59
1.54,2,0,3,62.67845003399049,60.0,7695,7.34,7.37,4.61
1.61,2,0,2,61.672240802675596,60.0,7695,7.45,7.5,4.61
1.06,2,3,5,62.917933130699076,56.0,7695,6.56,6.6,4.14
1.59,3,0,2,62.500000000000014,60.0,7695,7.42,7.46,4.65
1.71,4,0,1,60.79582517938682,57.0,7695,7.69,7.64,4.66
1.51,4,2,2,61.28813559322034,57.0,7695,7.41,7.34,4.52
1.51,1,4,1,64.17186417186417,61.0,7695,7.24,7.19,4.63
1.51,1,3,1,63.76811594202899,57.0,7695,7.28,7.21,4.62
1.51,3,3,1,62.431693989071036,57.0,7695,7.35,7.29,4.57
1.12,0,6,3,58.927259368111685,59.0,7696,6.84,6.77,4.01
1.03,4,6,3,61.94144838212634,54.8,7697,6.47,6.51,4.02
1.05,4,4,3,59.11477869467367,57.0,7697,6.67,6.66,3.94
1.06,1,4,4,58.463832960477255,57.0,7699,6.68,6.73,3.92
1.24,4,2,3,60.05706134094151,59.0,7701,6.99,7.03,4.21
1.26,4,2,2,62.04906204906205,56.0,7701,6.92,6.94,4.3
1.24,4,5,2,63.59649122807017,55.0,7701,6.86,6.82,4.35
1.4,2,1,3,59.249146757679185,60.0,7702,7.35,7.3,4.34
1.52,0,6,1,56.26631853785901,61.0,7702,7.7,7.62,4.31
1.61,2,0,3,61.72344689378758,59.0,7703,7.46,7.51,4.62
1.21,2,5,2,62.18611521418021,60.0,7703,6.78,6.76,4.21
1.06,2,4,3,61.52671755725191,58.0,7706,6.53,6.57,4.03
1.54,3,3,1,59.42704863424384,60.0,7707,7.49,7.52,4.46
1.03,4,3,6,61.49116064565718,56.0,7708,6.45,6.56,4.0
1.5,2,2,2,63.310344827586206,57.0,7708,7.27,7.23,4.59
1.0,2,4,4,59.754224270353305,58.0,7710,6.49,6.53,3.89
1.26,4,3,2,61.870503597122294,56.0,7711,6.92,6.98,4.3
0.9,3,6,6,61.30081300813007,59.0,7711,6.18,6.12,3.77
1.7,2,0,2,59.07928388746802,61.0,7713,7.79,7.85,4.62
1.3,3,2,4,61.54949784791965,58.0,7714,6.96,6.98,4.29
1.5,1,2,1,58.40589417280644,62.0,7714,7.44,7.49,4.36
1.27,2,2,3,62.62626262626263,57.0,7715,6.91,6.95,4.34
1.5,3,1,1,62.78272789581906,57.0,7715,7.34,7.25,4.58
1.23,3,6,2,62.60997067448679,58.0,7715,6.85,6.79,4.27
1.01,2,4,5,62.54886630179829,63.0,7715,6.41,6.38,4.0
1.12,4,3,4,61.59582401193139,55.0,7716,6.69,6.72,4.13
1.0,2,6,3,63.55731225296443,56.0,7717,6.3,6.35,4.02
1.03,3,6,3,62.919594067135066,59.0,7718,6.43,6.38,4.03
1.13,3,3,4,61.60714285714285,58.0,7720,6.76,6.68,4.14
1.53,4,0,2,62.22826086956522,58.0,7721,7.35,7.37,4.58
1.5,1,6,1,61.054072553045856,64.0,7722,7.26,7.35,4.46
1.5,2,1,2,61.41192597669637,62.0,7722,7.26,7.33,4.48
1.4,3,1,4,61.570535093815145,59.0,7722,7.22,7.17,4.43
1.51,2,2,1,60.7645875251509,58.0,7723,7.4,7.51,4.53
1.51,2,2,1,60.398078242965006,59.0,7723,7.27,7.3,4.4
1.51,1,2,1,63.128876636802204,60.0,7723,7.23,7.28,4.58
1.02,2,3,5,62.53918495297807,59.0,7724,6.34,6.42,3.99
1.0,2,3,6,57.791225416036305,59.0,7725,6.59,6.63,3.82
1.03,4,3,3,61.149425287356316,57.0,7726,6.51,6.54,3.99
1.01,4,5,4,61.50271107668475,57.0,7727,6.47,6.44,3.97
1.5,1,4,1,62.85320468642315,59.0,7727,7.19,7.32,4.56
1.54,3,1,1,60.121049092131805,61.0,7727,7.46,7.41,4.47
1.54,0,1,1,64.56043956043956,56.0,7727,7.3,7.26,4.7
1.54,3,1,1,59.40199335548172,61.0,7727,7.56,7.49,4.47
1.12,4,4,3,61.89410887397465,55.0,7727,6.73,6.68,4.15
1.2,3,3,3,62.14605067064083,61.0,7728,6.74,6.68,4.17
1.5,2,5,1,63.266712611991714,57.0,7728,7.28,7.23,4.59
1.22,3,3,3,61.22448979591838,58.0,7729,6.81,6.91,4.2
1.03,3,3,5,60.4261796042618,59.0,7729,6.58,6.56,3.97
1.52,4,2,2,61.49659863945578,57.0,7729,7.39,7.31,4.52
1.36,3,3,2,60.63977746870655,59.0,7729,7.21,7.17,4.36
1.53,2,0,2,61.74496644295302,58.0,7730,7.43,7.47,4.6
1.7,2,0,3,63.213811420982736,58.0,7730,7.56,7.5,4.76
1.29,3,4,2,62.53602305475504,60.0,7730,6.97,6.91,4.34
1.17,3,3,2,62.602230483271384,55.0,7731,6.75,6.7,4.21
1.31,3,2,3,59.80392156862744,58.0,7732,7.19,7.09,4.27
1.55,3,0,4,61.58001350438893,58.0,7733,7.39,7.42,4.56
1.57,4,0,2,62.264150943396224,57.0,7737,7.45,7.39,4.62
1.51,2,5,1,63.27526132404181,58.0,7737,7.19,7.16,4.54
1.5,1,4,1,62.4229979466119,55.0,7738,7.27,7.34,4.56
1.02,2,5,4,60.47582501918649,60.0,7738,6.49,6.54,3.94
1.22,4,2,4,60.36363636363637,57.0,7738,6.86,6.89,4.15
1.41,1,3,2,63.700564971751405,57.0,7738,7.13,7.03,4.51
1.04,4,3,6,62.751159196290565,56.0,7738,6.49,6.45,4.06
1.64,2,0,2,62.56684491978609,59.0,7739,7.45,7.51,4.68
1.02,2,4,4,61.325115562403695,58.0,7740,6.46,6.52,3.98
1.11,4,4,3,61.561561561561554,57.0,7740,6.65,6.67,4.1
1.52,4,0,4,61.309925725860914,55.0,7740,7.42,7.39,4.54
1.01,3,4,6,62.53918495297807,58.0,7741,6.35,6.41,3.99
1.72,1,0,1,63.19261213720316,57.0,7741,7.56,7.6,4.79
1.02,3,3,5,62.24648985959439,60.0,7741,6.43,6.39,3.99
1.02,3,3,5,62.62626262626263,59.0,7741,6.46,6.41,4.03
1.2,4,3,3,62.11453744493392,56.0,7741,6.84,6.78,4.23
1.2,2,3,3,63.28358208955224,58.0,7741,6.74,6.66,4.24
1.33,4,2,2,60.111576011157595,57.0,7742,7.14,7.2,4.31
1.0,2,3,3,61.05100463678516,55.0,7743,6.44,6.5,3.95
1.24,4,2,4,61.649782923299554,56.0,7743,6.95,6.87,4.26
1.51,2,0,3,60.97560975609756,58.0,7744,7.35,7.41,4.5
1.0,3,5,4,60.383141762452105,59.0,7744,6.51,6.54,3.94
1.0,4,3,5,60.8359133126935,57.0,7744,6.45,6.47,3.93
1.01,4,4,4,61.956521739130444,57.0,7745,6.42,6.46,3.99
1.61,3,2,1,61.51797603195739,62.0,7745,7.54,7.48,4.62
1.52,0,1,2,64.77508650519032,58.0,7746,7.24,7.21,4.68
1.3,2,2,4,61.911554921540656,56.0,7747,6.97,7.05,4.34
0.9,2,5,7,63.92092257001647,55.0,7747,6.05,6.09,3.88
1.07,4,3,4,62.18487394957983,56.0,7748,6.53,6.56,4.07
1.64,2,0,1,62.041360907271525,59.0,7750,7.47,7.52,4.65
1.14,4,3,4,60.946745562130175,57.0,7750,6.7,6.82,4.12
1.04,2,5,4,63.011583011583014,55.0,7751,6.45,6.5,4.08
1.31,4,1,4,62.152530292230935,57.0,7751,7.0,7.03,4.36
1.07,3,6,3,61.339421613394215,59.0,7751,6.61,6.53,4.03
1.13,3,6,3,61.72284644194757,58.0,7751,6.7,6.65,4.12
1.03,4,4,4,58.99172310007524,55.0,7752,6.67,6.62,3.92
1.61,3,2,2,62.81102891728312,58.0,7754,7.47,7.4,4.67
1.57,3,1,3,62.11096075778079,58.0,7755,7.43,7.35,4.59
1.42,3,4,1,59.74025974025975,57.0,7755,7.33,7.3,4.37
1.13,4,4,3,61.7100371747212,54.0,7756,6.72,6.73,4.15
1.71,3,0,2,61.9235836627141,58.0,7757,7.62,7.56,4.7
1.52,3,0,3,61.96024674434544,59.0,7758,7.28,7.31,4.52
1.11,4,3,4,62.58503401360544,57.0,7758,6.64,6.59,4.14
1.51,3,2,2,62.8133704735376,60.0,7759,7.22,7.14,4.51
1.52,2,0,2,59.919571045576404,57.0,7759,7.45,7.47,4.47
1.3,3,1,7,61.792114695340494,58.0,7760,7.0,6.95,4.31
1.12,3,4,4,61.7910447761194,59.0,7761,6.65,6.75,4.14
1.2,4,6,2,62.66666666666667,55.0,7761,6.71,6.79,4.23
1.1,3,4,4,60.8695652173913,61.0,7762,6.7,6.64,4.06
1.05,4,5,4,62.596599690880986,57.0,7762,6.5,6.44,4.05
1.0,3,3,5,61.586802827965435,61.0,7762,6.38,6.35,3.92
1.56,3,0,3,61.73503698722259,58.0,7763,7.41,7.46,4.59
1.52,3,2,1,61.998640380693395,58.0,7764,7.37,7.34,4.56
1.51,3,1,1,62.66211604095563,55.0,7766,7.37,7.28,4.59
1.38,4,4,1,62.00139958012596,58.0,7767,7.12,7.17,4.43
1.07,2,5,4,61.97398622800306,60.0,7768,6.49,6.58,4.05
1.2,4,2,4,62.316715542522,54.0,7768,6.78,6.86,4.25
1.01,1,5,5,64.34231378763866,58.0,7769,6.34,6.28,4.06
1.77,4,0,1,61.98453608247423,56.0,7771,7.78,7.74,4.81
1.49,2,3,1,62.51728907330566,58.0,7773,7.2,7.26,4.52
1.42,4,0,5,61.954261954261945,55.0,7773,7.19,7.24,4.47
1.5,2,2,1,61.25760649087222,59.0,7774,7.38,7.41,4.53
1.5,2,2,1,62.34482758620688,60.0,7775,7.28,7.22,4.52
1.61,2,1,1,60.90425531914894,63.0,7775,7.54,7.5,4.58
1.06,4,4,3,61.19969627942293,57.0,7776,6.6,6.57,4.03
1.0,2,5,5,61.87499999999999,61.0,7777,6.38,6.42,3.96
1.03,3,5,4,62.432223082881485,58.0,7778,6.41,6.5,4.03
1.02,2,5,4,60.10760953112989,59.0,7779,6.48,6.53,3.91
1.59,3,6,1,59.42028985507246,61.0,7779,7.62,7.56,4.51
1.34,3,3,3,60.98591549295775,60.0,7780,7.13,7.07,4.33
1.51,4,2,2,61.67706167706169,56.0,7780,7.25,7.18,4.45
1.08,4,4,3,61.098570353649365,57.0,7781,6.61,6.68,4.06
1.12,3,4,4,62.121212121212125,60.0,7781,6.62,6.58,4.1
1.22,4,3,3,62.04379562043796,55.0,7783,6.83,6.87,4.25
1.01,2,6,4,63.09992132179385,56.0,7785,6.38,6.33,4.01
1.26,2,6,2,59.887005649717516,59.0,7785,7.02,7.14,4.24
1.01,3,6,4,61.11975116640747,61.0,7785,6.46,6.4,3.93
1.21,1,4,3,63.50148367952523,55.0,7786,6.71,6.77,4.28
1.21,2,2,4,62.69315673289183,54.4,7786,6.78,6.81,4.26
1.21,2,3,3,61.99261992619927,58.0,7787,6.73,6.82,4.2
1.06,4,5,3,61.832061068702295,55.0,7788,6.59,6.51,4.05
1.21,4,2,7,60.96491228070175,57.0,7789,6.79,6.89,4.17
1.06,4,3,4,61.15326251896814,56.0,7790,6.56,6.62,4.03
1.29,4,4,2,61.417322834645674,61.0,7790,7.0,6.97,4.29
1.01,4,6,3,62.745098039215684,57.0,7792,6.39,6.36,4.0
1.01,4,4,4,60.72252113758647,57.0,7792,6.52,6.49,3.95
1.21,4,3,3,61.236363636363635,57.0,7792,6.9,6.85,4.21
1.21,3,3,3,61.538461538461554,58.0,7792,6.84,6.81,4.2
1.01,3,4,4,61.37071651090342,60.0,7792,6.45,6.39,3.94
1.05,2,6,3,59.74222896133434,58.0,7794,6.56,6.63,3.94
1.2,3,3,3,58.18441744102931,59.0,7795,7.04,6.95,4.07
1.09,4,5,3,60.62874251497006,58.0,7796,6.66,6.7,4.05
1.53,2,1,2,63.10013717421125,56.0,7797,7.32,7.26,4.6
1.02,3,3,6,62.977396726422455,58.0,7797,6.43,6.4,4.04
1.19,3,3,4,61.15581565471836,55.0,7797,6.86,6.81,4.18
1.7,3,1,2,59.79247730220494,59.0,7797,7.72,7.7,4.61
1.23,2,6,2,59.65665236051502,58.0,7799,6.96,7.02,4.17
1.02,1,3,5,63.133281371784875,59.0,7800,6.38,6.45,4.05
1.24,3,3,4,62.02898550724638,59.0,7800,6.92,6.88,4.28
1.29,3,2,3,60.66619418851879,61.0,7802,7.1,7.01,4.28
1.72,4,5,0,62.19908913467794,55.0,7802,7.7,7.67,4.78
1.23,4,2,4,60.63218390804597,57.0,7803,6.94,6.98,4.22
1.16,2,4,3,60.3409933283914,63.0,7803,6.79,6.7,4.07
1.01,4,3,6,61.67056986729119,57.0,7805,6.42,6.39,3.95
1.01,4,3,5,62.431372549019606,59.0,7806,6.34,6.41,3.98
1.21,4,3,3,62.023460410557185,56.0,7806,6.87,6.77,4.23
1.13,4,3,4,60.966542750929364,56.4,7808,6.7,6.75,4.1
1.56,4,0,3,62.35690235690235,57.0,7809,7.39,7.46,4.63
1.21,4,2,2,60.69868995633188,57.0,7810,6.85,6.89,4.17
1.21,4,2,2,60.88214027476501,56.0,7810,6.89,6.94,4.21
1.59,3,0,3,62.63440860215055,59.0,7811,7.43,7.45,4.66
1.21,4,2,4,62.38130021913805,53.0,7811,6.83,6.86,4.27
1.0,3,6,4,62.117647058823536,55.0,7812,6.41,6.34,3.96
1.0,3,6,4,62.68656716417911,54.0,7812,6.38,6.35,3.99
1.51,2,0,2,60.92265943012212,59.0,7812,7.33,7.41,4.49
1.12,4,4,2,61.711711711711715,56.0,7812,6.64,6.68,4.11
1.5,3,2,1,62.21610461114933,60.0,7812,7.29,7.24,4.52
